assignment_id,project_id,employee_id,assigned_role,contribution_score,role,experience_years,skills,availability,category,start_date,end_date,complexity,required_skills,skill_match,xgb_clase,xgb_senior_match
A7470,P0701,3492,Area Sales Manager,63.8,Area Sales Manager,5,"['Mantenimiento', 'Forecasting', 'Negociación']",Disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7471,P0701,3335,Production Technician I,64.5,Production Technician I,5,"['Calibración', 'Control de Calidad', 'Liderazgo']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7472,P0701,3799,Production Technician I,68.0,Production Technician I,2,"['Control de Calidad', 'Calibración', 'Presentaciones']",Disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7473,P0701,2369,Network Engineer,65.9,Network Engineer,3,"['Análisis de Datos', 'Gestión de Inventario', 'Responsabilidad']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7474,P0701,2609,Area Sales Manager,65.2,Area Sales Manager,5,"['Calibración', 'Control de Calidad', 'Comunicación']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7475,P0701,1754,Production Technician I,63.1,Production Technician I,2,"['Calibración', 'Control de Calidad', 'Comunicación']",Disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7476,P0701,1122,Production Manager,64.5,Production Manager,3,"['Calibración', 'HTML', 'Comunicación']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.2,0,0
A7477,P0701,3171,Production Technician I,71.5,Production Technician I,4,"['Calibración', 'Control de Calidad', 'Capacitación']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7478,P0701,3725,Production Technician I,74.3,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Responsabilidad']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7479,P0701,2327,Network Engineer,70.8,Network Engineer,4,"['Contabilidad', 'Excel', 'Adaptabilidad']",Disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7480,P0701,3642,Production Technician I,70.1,Production Technician I,4,"['Calibración', 'Control de Calidad', 'Presentaciones']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7481,P0701,3674,Production Technician II,71.5,Production Technician II,4,"['JavaScript', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.2,0,0
A7482,P0701,1963,Production Technician I,68.7,Production Technician I,4,"['Calibración', 'Control de Calidad', 'Adaptabilidad']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7483,P0701,2375,Data Analyst,73.4,Data Analyst,6,"['Python', 'Forecasting', 'Adaptabilidad']",Disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.2,0,0
A7484,P0701,2214,IT Support,70.8,IT Support,3,"['Sistemas Operativos', 'Redes', 'Adaptabilidad']",No disponible,Tecnología,2022-11-02,2023-01-27,5,"['JavaScript', 'HTML', 'Python', 'SQL', 'Java']",0.0,0,0
A7485,P0702,2228,IT Support,75.7,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Finanzas,2024-06-26,2024-10-24,1,"['Análisis de Datos', 'Forecasting', 'Power BI', 'Contabilidad']",0.0,0,0
A7486,P0702,1617,Production Technician I,78.5,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Finanzas,2024-06-26,2024-10-24,1,"['Análisis de Datos', 'Forecasting', 'Power BI', 'Contabilidad']",0.0,0,0
A7487,P0702,2244,IT Manager - Support,82.0,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Finanzas,2024-06-26,2024-10-24,1,"['Análisis de Datos', 'Forecasting', 'Power BI', 'Contabilidad']",0.0,1,0
A7488,P0702,3678,Production Technician I,82.0,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Finanzas,2024-06-26,2024-10-24,1,"['Análisis de Datos', 'Forecasting', 'Power BI', 'Contabilidad']",0.0,1,0
A7489,P0703,2228,IT Support,63.1,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Finanzas,2023-09-15,2023-12-22,1,"['Contabilidad', 'Power BI', 'Excel', 'Análisis de Datos', 'Forecasting']",0.0,0,0
A7490,P0703,1617,Production Technician I,66.6,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Finanzas,2023-09-15,2023-12-22,1,"['Contabilidad', 'Power BI', 'Excel', 'Análisis de Datos', 'Forecasting']",0.0,0,0
A7491,P0703,2244,IT Manager - Support,75.0,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Finanzas,2023-09-15,2023-12-22,1,"['Contabilidad', 'Power BI', 'Excel', 'Análisis de Datos', 'Forecasting']",0.0,0,0
A7492,P0703,3678,Production Technician I,74.3,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Finanzas,2023-09-15,2023-12-22,1,"['Contabilidad', 'Power BI', 'Excel', 'Análisis de Datos', 'Forecasting']",0.0,0,0
A7493,P0704,2228,IT Support,81.3,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,1,0
A7494,P0704,1617,Production Technician I,78.5,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,0,0
A7495,P0704,2244,IT Manager - Support,81.3,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,1,0
A7496,P0704,3678,Production Technician I,80.6,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,1,0
A7497,P0704,2932,Production Technician I,77.8,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,0,0
A7498,P0704,1544,Production Technician I,79.9,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,0,0
A7499,P0704,1838,Production Technician I,78.5,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,0,0
A7500,P0704,2540,Software Engineering Manager,82.0,Otro,2,"['Logística', 'HTML', 'Presentaciones']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,1,0
A7501,P0704,3835,IT Support,77.8,IT Support,6,"['SQL', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,0,0
A7502,P0704,3006,Production Technician II,78.5,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Capacitación']",Disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,0,0
A7503,P0704,2681,Area Sales Manager,81.0,Area Sales Manager,4,"['Seguridad Informática', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.25,1,0
A7504,P0704,3479,Area Sales Manager,81.3,Area Sales Manager,2,"['Control de Calidad', 'Calibración', 'Comunicación']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,1,0
A7505,P0704,1071,Software Engineer,81.3,Software Engineer,5,"['Calibración', 'Logística', 'Adaptabilidad']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,1,0
A7506,P0704,2190,Production Technician II,79.9,Production Technician II,1,"['Análisis de Datos', 'HTML', 'Trabajo en Equipo']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.25,0,0
A7507,P0704,3203,Production Technician I,77.8,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Liderazgo']",No disponible,Finanzas,2023-11-26,2024-05-10,5,"['Contabilidad', 'Análisis de Datos', 'Power BI', 'Forecasting']",0.0,0,0
A7508,P0705,2228,IT Support,76.4,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7509,P0705,1617,Production Technician I,77.1,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7510,P0705,2244,IT Manager - Support,76.4,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7511,P0705,3678,Production Technician I,78.5,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7512,P0705,2932,Production Technician I,79.2,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7513,P0705,1544,Production Technician I,78.5,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7514,P0705,1838,Production Technician I,76.4,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7515,P0705,2540,Software Engineering Manager,78.5,Otro,2,"['Logística', 'HTML', 'Presentaciones']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7516,P0705,3835,IT Support,81.3,IT Support,6,"['SQL', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,1,0
A7517,P0705,3006,Production Technician II,77.8,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Capacitación']",Disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7518,P0705,2681,Area Sales Manager,84.4,Area Sales Manager,4,"['Seguridad Informática', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.25,1,0
A7519,P0705,3479,Area Sales Manager,76.4,Area Sales Manager,2,"['Control de Calidad', 'Calibración', 'Comunicación']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7520,P0705,1071,Software Engineer,77.1,Software Engineer,5,"['Calibración', 'Logística', 'Adaptabilidad']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7521,P0705,2190,Production Technician II,77.8,Production Technician II,1,"['Análisis de Datos', 'HTML', 'Trabajo en Equipo']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.25,0,0
A7522,P0705,3203,Production Technician I,81.3,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Liderazgo']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,1,0
A7523,P0705,1327,Sr. Network Engineer,82.5,Sr. Network Engineer,5,"['Análisis de Datos', 'Gestión de Inventario', 'Liderazgo']",Disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.25,1,0
A7524,P0705,1500,Production Technician I,75.7,Production Technician I,5,"['Mantenimiento', 'Control de Calidad', 'Negociación']",Disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7525,P0705,3899,Sr. Network Engineer,75.7,Sr. Network Engineer,3,"['HTML', 'Rutas de Distribución', 'Liderazgo']",No disponible,Finanzas,2023-09-14,2023-10-29,4,"['Contabilidad', 'Power BI', 'Forecasting', 'Análisis de Datos']",0.0,0,0
A7526,P0706,2228,IT Support,55.4,IT Support,6,"['Seguridad Informática', 'Python', 'Negociación']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7527,P0706,1617,Production Technician I,55.4,Production Technician I,2,"['Calibración', 'Mantenimiento', 'Liderazgo']",Disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.2,0,0
A7528,P0706,2244,IT Manager - Support,40.7,Otro,2,"['Mantenimiento', 'Rutas de Distribución', 'Reclutamiento']",Disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.2,0,0
A7529,P0706,3678,Production Technician I,45.6,Production Technician I,3,"['Control de Calidad', 'Mantenimiento', 'Resolución de Conflictos']",Disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7530,P0706,2932,Production Technician I,45.6,Production Technician I,3,"['Calibración', 'Mantenimiento', 'Trabajo en Equipo']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7531,P0706,1544,Production Technician I,42.8,Production Technician I,4,"['Calibración', 'Mantenimiento', 'Capacitación']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.2,0,0
A7532,P0706,1838,Production Technician I,49.8,Production Technician I,5,"['Calibración', 'Mantenimiento', 'Coaching']",Disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.2,0,0
A7533,P0706,2540,Software Engineering Manager,49.8,Otro,2,"['Logística', 'HTML', 'Presentaciones']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7534,P0706,3835,IT Support,41.4,IT Support,6,"['SQL', 'Seguridad Informática', 'Adaptabilidad']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7535,P0706,3006,Production Technician II,52.6,Production Technician II,2,"['Sistemas Operativos', 'Planificación', 'Capacitación']",Disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.2,0,0
A7536,P0706,2681,Area Sales Manager,58.9,Area Sales Manager,4,"['Seguridad Informática', 'Análisis de Datos', 'Análisis de Mercado']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7537,P0706,3479,Area Sales Manager,41.4,Area Sales Manager,2,"['Control de Calidad', 'Calibración', 'Comunicación']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.2,0,0
A7538,P0706,1071,Software Engineer,43.5,Software Engineer,5,"['Calibración', 'Logística', 'Adaptabilidad']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7539,P0706,2190,Production Technician II,42.1,Production Technician II,1,"['Análisis de Datos', 'HTML', 'Trabajo en Equipo']",No disponible,Recursos Humanos,2024-09-10,2024-10-16,3,"['Capacitación', 'Reclutamiento', 'Liderazgo', 'Comunicación', 'Coaching']",0.0,0,0
A7540,P0707,3832,Sr. DBA,69.4,Otro,3,"['SQL', 'Contabilidad', 'Presentaciones']",No disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7541,P0707,2016,Production Technician II,69.4,Production Technician II,3,"['Redes', 'Power BI', 'Resolución de Conflictos']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7542,P0707,2395,Production Manager,68.0,Production Manager,5,"['Planificación', 'Mantenimiento', 'Reclutamiento']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.5,0,0
A7543,P0707,2017,Production Technician II,63.8,Production Technician II,5,"['Mantenimiento', 'Redes', 'Coaching']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7544,P0707,2051,Production Technician I,61.0,Production Technician I,2,"['Control de Calidad', 'Mantenimiento', 'Negociación']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7545,P0707,3530,Area Sales Manager,66.6,Area Sales Manager,5,"['Rutas de Distribución', 'Python', 'Análisis de Mercado']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7546,P0707,2117,Production Technician II,72.2,Production Technician II,4,"['Logística', 'SQL', 'Capacitación']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7547,P0707,1231,Production Manager,61.0,Production Manager,4,"['Sistemas Operativos', 'Contabilidad', 'Trabajo en Equipo']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7548,P0707,2131,Production Technician I,62.4,Production Technician I,4,"['Control de Calidad', 'Calibración', 'Liderazgo']",No disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
A7549,P0707,2718,Area Sales Manager,70.8,Area Sales Manager,2,"['Contabilidad', 'SQL', 'Análisis de Mercado']",Disponible,Recursos Humanos,2023-01-17,2023-07-10,3,"['Reclutamiento', 'Comunicación']",0.0,0,0
